Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason
CCCCCC,CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,125.0,0.26,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,25.0,0.23,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
CCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,50.0,0.11,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
CCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,75.0,0.0012,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
CCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,100.0,-0.031,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
CCCCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,125.0,-0.076,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,25.0,1.51,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,50.0,1.29,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,75.0,1.15,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,100.0,1.04,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c2ccccc2C(OCc1ccccc1)=O,125.0,0.97,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,25.0,0.28,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,50.0,0.19,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,75.0,0.15,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,100.0,0.12,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,125.0,0.11,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
CCCCCC,OCCCCCCO,60.7,2.96,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCO,OCCCCCCO,False,False,none,False,,False,
CCCCCC,OCCCCCCO,70.25,2.95,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCO,OCCCCCCO,False,False,none,False,,False,
CCCCCC,OCCCCCCO,81.0,2.94,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCO,OCCCCCCO,False,False,none,False,,False,
CCCCCC,OCCCCCCCCCO,65.7,2.14,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCCCCO,OCCCCCCCCCO,False,False,none,False,,False,
CCCCCC,OCCCCCCCCCO,75.7,2.08,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCCCCO,OCCCCCCCCCO,False,False,none,False,,False,
CCCCCC,OCCCCCCCCCO,87.0,1.98,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCCCCCCCCO,OCCCCCCCCCO,False,False,none,False,,False,
CCCCCC,SCCCCCCS,41.7,1.38,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,SCCCCCCS,SCCCCCCS,False,False,none,False,,False,
CCCCCC,N#CCCCCCCCCCCC#N,70.95,1.46,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCCCCCCCCCC#N,N#CCCCCCCCCCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCCCCCCCCCC#N,85.4,1.38,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCCCCCCCCCC#N,N#CCCCCCCCCCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCCCCCCCCCC#N,100.6,1.35,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCCCCCCCCCC#N,N#CCCCCCCCCCCC#N,False,False,none,False,,False,
CCCCCC,NCCCCCCCCCCCCN,71.9,1.69,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCCCCCCCCCCCN,NCCCCCCCCCCCCN,False,False,none,False,,False,
CCCCCC,NCCCCCCCCCCCCN,80.0,1.6,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCCCCCCCCCCCN,NCCCCCCCCCCCCN,False,False,none,False,,False,
CCCCCC,NCCCCCCCCCCCCN,90.5,1.51,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCCCCCCCCCCCN,NCCCCCCCCCCCCN,False,False,none,False,,False,
CCCCCC,O1CCCCC1,16.85,0.565313809,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C1CCOCC1,C1CCOCC1,False,False,none,False,,False,
CCCCCC,O1CCCCC1,26.74,0.536493371,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C1CCOCC1,C1CCOCC1,False,False,none,False,,False,
CCCCCC,O1CCCCC1,36.83,0.512823626,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C1CCOCC1,C1CCOCC1,False,False,none,False,,False,
CCCCCC,O1CCCCC1,46.84,0.500775288,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C1CCOCC1,C1CCOCC1,False,False,none,False,,False,
CCCCCC,O1CCCCC1,56.87,0.476234179,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C1CCOCC1,C1CCOCC1,False,False,none,False,,False,
CCCCCC,O=S1(CCCC1)=O,273.15,1.546072037,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CCCCCC,O=S1(CCCC1)=O,279.55,1.528010914,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CCCCCC,O=S1(CCCC1)=O,282.45,1.479329227,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CCCCCC,OCCOCCCC,25.0,1.483874689,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOCCO,CCCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCC,25.0,1.631199404,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCOCCO,CCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOC(C)C,25.0,1.625311262,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)OCCO,CC(C)OCCO,False,False,none,False,,False,
CCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,40.0,-0.277071893,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,False,False,none,False,,False,
CCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,45.0,-0.277071893,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,False,False,none,False,,False,
CCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,50.0,-0.277071893,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,False,False,none,False,,False,
CCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,55.0,-0.277071893,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,False,False,none,False,,False,
CCCCCC,CCCCC[Sn](CCCCC)(CCCCC)CCCCC,60.0,-0.275753502,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,CCCC[CH2][Sn]([CH2]CCCC)([CH2]CCCC)[CH2]CCCC,False,False,none,False,,False,
CCCCCC,CCCCCCC,25.0,0.0,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCC,CCCCCCC,False,False,none,False,,False,
CCCCCC,CCCCCCC,60.0,0.0,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCC,CCCCCCC,False,False,none,False,,False,
CCCCCC,CCCCCCC,100.0,0.0,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCC,CCCCCCC,False,False,none,False,,False,
CCCCCC,CCC(C)=O,25.0,1.386294361,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCC(C)=O,CCC(C)=O,False,False,none,False,,False,
CCCCCC,CCC(C)=O,60.0,1.147402453,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCC(C)=O,CCC(C)=O,False,False,none,False,,False,
CCCCCC,CCC(C)=O,100.0,0.955511445,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCC(C)=O,CCC(C)=O,False,False,none,False,,False,
CCCCCC,CC(C)=O,25.0,1.871802177,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCCC,CC(C)=O,60.0,1.62924054,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCCC,CC(C)=O,100.0,1.504077397,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCCC,n1ccccc1,25.0,1.824549292,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,c1ccncc1,c1ccncc1,False,False,none,False,,False,
CCCCCC,n1ccccc1,60.0,1.568615918,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,c1ccncc1,c1ccncc1,False,False,none,False,,False,
CCCCCC,n1ccccc1,100.0,1.335001067,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,c1ccncc1,c1ccncc1,False,False,none,False,,False,
CCCCCC,Nc1ccccc1,25.0,3.295836866,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Nc1ccccc1,Nc1ccccc1,False,False,none,False,,False,
CCCCCC,Nc1ccccc1,60.0,2.63905733,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Nc1ccccc1,Nc1ccccc1,False,False,none,False,,False,
CCCCCC,Nc1ccccc1,100.0,2.079441542,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Nc1ccccc1,Nc1ccccc1,False,False,none,False,,False,
CCCCCC,CN1CCCC1=O,25.0,2.525728644,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CCCCCC,CN1CCCC1=O,60.0,2.151762203,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CCCCCC,CN1CCCC1=O,100.0,1.871802177,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CCCCCC,CN(C)C=O,60.0,2.442347035,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCCCCC,CN(C)C=O,100.0,2.079441542,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCCCCC,NCCN,25.0,4.382026635,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCN,NCCN,False,False,none,False,,False,
CCCCCC,NCCN,60.0,3.496507561,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCN,NCCN,False,False,none,False,,False,
CCCCCC,NCCN,100.0,2.708050201,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,NCCN,NCCN,False,False,none,False,,False,
CCCCCC,CC#N,25.0,3.238678452,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC#N,CC#N,False,False,none,False,,False,
CCCCCC,CC#N,60.0,2.76000994,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC#N,CC#N,False,False,none,False,,False,
CCCCCC,CC#N,100.0,2.379546134,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC#N,CC#N,False,False,none,False,,False,
CCCCCC,CCC#N,60.0,2.00148,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCC#N,CCC#N,False,False,none,False,,False,
CCCCCC,CCC#N,100.0,1.704748092,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCC#N,CCC#N,False,False,none,False,,False,
CCCCCC,OCCC#N,25.0,4.382026635,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCO,N#CCCO,False,False,none,False,,False,
CCCCCC,OCCC#N,60.0,3.970291914,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCO,N#CCCO,False,False,none,False,,False,
CCCCCC,OCCC#N,100.0,3.583518938,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCO,N#CCCO,False,False,none,False,,False,
CCCCCC,N#CCCOCCC#N,25.0,5.438079309,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCOCCC#N,N#CCCOCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCOCCC#N,60.0,4.49980967,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCOCCC#N,N#CCCOCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCOCCC#N,100.0,3.761200116,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCOCCC#N,N#CCCOCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCNCCC#N,25.0,4.564348191,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCNCCC#N,N#CCCNCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCNCCC#N,60.0,3.988984047,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCNCCC#N,N#CCCNCCC#N,False,False,none,False,,False,
CCCCCC,N#CCCNCCC#N,100.0,3.465735903,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,N#CCCNCCC#N,N#CCCNCCC#N,False,False,none,False,,False,
CCCCCC,CN(=O)=O,25.0,3.871201011,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,False,
CCCCCC,CN(=O)=O,60.0,3.091042453,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,False,
CCCCCC,CN(=O)=O,100.0,2.48490665,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,False,
CCCCCC,O=N(c1ccccc1)=O,25.0,1.945910149,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,False,False,none,False,,False,
CCCCCC,O=N(c1ccccc1)=O,60.0,1.62924054,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,False,False,none,False,,False,
CCCCCC,O=N(c1ccccc1)=O,100.0,1.30833282,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,False,False,none,False,,False,
CCCCCC,Oc1ccccc1,25.0,2.862200881,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Oc1ccccc1,Oc1ccccc1,False,False,none,False,,False,
CCCCCC,Oc1ccccc1,60.0,2.48490665,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Oc1ccccc1,Oc1ccccc1,False,False,none,False,,False,
CCCCCC,Oc1ccccc1,100.0,2.163323026,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,Oc1ccccc1,Oc1ccccc1,False,False,none,False,,False,
CCCCCC,CO,25.0,3.295836866,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CCCCCC,CO,60.0,2.602689685,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CCCCCC,CO,100.0,2.014903021,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CCCCCC,OCC,25.0,2.48490665,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CCCCCC,OCC,60.0,2.128231706,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CCCCCC,OCC,100.0,1.791759469,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CCCCCC,OCC1CCCO1,25.0,2.708050201,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCC1CCCO1,OCC1CCCO1,False,False,none,False,,False,
CCCCCC,OCC1CCCO1,60.0,2.079441542,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCC1CCCO1,OCC1CCCO1,False,False,none,False,,False,
CCCCCC,OCC1CCCO1,100.0,0.78845736,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCC1CCCO1,OCC1CCCO1,False,False,none,False,,False,
CCCCCC,COCCO,25.0,2.772588722,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,COCCO,COCCO,False,False,none,False,,False,
CCCCCC,OCCOCCOCCO,25.0,4.110873864,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCOCCO,60.0,3.701301974,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCOCCO,100.0,3.33220451,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCO,25.0,4.65396035,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCO,OCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCO,60.0,4.158883083,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCO,OCCOCCO,False,False,none,False,,False,
CCCCCC,OCCOCCO,100.0,3.737669618,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCOCCO,OCCOCCO,False,False,none,False,,False,
CCCCCC,OCCO,25.0,6.43775165,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCO,OCCO,False,False,none,False,,False,
CCCCCC,OCCO,60.0,5.703782475,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCO,OCCO,False,False,none,False,,False,
CCCCCC,OCCO,100.0,5.257495372,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,OCCO,OCCO,False,False,none,False,,False,
CCCCCC,O,25.0,10.59663473,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCCCC,O,60.0,9.825526011,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCCCC,O,100.0,9.159047078,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCCCC,O=Cc1occc1,25.0,3.349904087,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=Cc1ccco1,O=Cc1ccco1,False,False,none,False,,False,
CCCCCC,O=Cc1occc1,60.0,2.890371758,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=Cc1ccco1,O=Cc1ccco1,False,False,none,False,,False,
CCCCCC,O=Cc1occc1,100.0,2.48490665,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=Cc1ccco1,O=Cc1ccco1,False,False,none,False,,False,
CCCCCC,CC1OC(OC1)=O,25.0,3.951243719,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC1COC(=O)O1,CC1COC(=O)O1,False,False,none,False,,False,
CCCCCC,CC1OC(OC1)=O,60.0,3.349904087,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC1COC(=O)O1,CC1COC(=O)O1,False,False,none,False,,False,
CCCCCC,CC1OC(OC1)=O,100.0,2.803360381,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CC1COC(=O)O1,CC1COC(=O)O1,False,False,none,False,,False,
CCCCCC,O=C1OCCO1,25.0,4.49980967,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=C1OCCO1,O=C1OCCO1,False,False,none,False,,False,
CCCCCC,O=C1OCCO1,60.0,3.931825633,IDAC_2026_dataset.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,O=C1OCCO1,O=C1OCCO1,False,False,none,False,,False,
